num_poste,num_poste,nom_usuel,lat,lon,alti,aaaammjj,rr,qrr,tn,qtn,htn,qhtn,tx,qtx,htx,qhtx,tm,qtm,tntxm,qtntxm,tampli,qtampli,tnsol,qtnsol,tn50,qtn50,dg,qdg,ffm,qffm,ff2m,qff2m,fxy,qfxy,dxy,qdxy,hxy,qhxy,fxi,qfxi,dxi,qdxi,hxi,qhxi,fxi2,qfxi2,dxi2,qdxi2,hxi2,qhxi2,fxi3s,qfxi3s,dxi3s,qdxi3s,hxi3s,qhxi3s,drr,qdrr
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250612,0,1,26.1,1,,,29.5,1,,,27.4,1,27.8,1,3.4,1,24.6,9,25.3,9,,,,,2.9,9,,,,,,,,,,,,,9,9,120,9,1412,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250606,0,1,24.7,1,300,9,30.6,1,1200,9,27.5,1,27.7,1,5.9,1,22.1,9,24.1,9,,,,,2.5,9,,,,,,,,,,,,,9,9,110,9,1112,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250609,0.5,1,26.4,1,300,9,31.3,1,1300,9,28.2,1,28.9,1,4.9,1,25,9,25.6,9,,,,,3.4,9,,,,,,,,,,,,,10,9,110,9,1318,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250602,0,1,26.1,1,400,9,30.7,1,1200,9,27.8,1,28.4,1,4.6,1,24.5,9,25.6,9,,,,,2.9,9,,,,,,,,,,,,,10,9,150,9,1000,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250608,0.5,1,23.4,1,500,9,30.3,1,1200,9,27.3,1,26.9,1,6.9,1,22.2,9,22.6,9,,,,,2.8,9,,,,,,,,,,,,,9,9,150,9,1418,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250611,0,1,26.3,1,400,9,30.4,1,1200,9,27.9,1,28.4,1,4.1,1,23.5,9,23.7,9,,,,,3.5,9,,,,,,,,,,,,,10,9,130,9,1418,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250604,0,1,23.8,1,500,9,30,1,1300,9,26.3,1,26.9,1,6.2,1,21.9,9,22.7,9,,,,,2.7,9,,,,,,,,,,,,,10,9,130,9,948,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250607,3,1,25.3,1,600,9,30.7,1,1200,9,27.7,1,28,1,5.4,1,23.4,9,25,9,,,,,2.9,9,,,,,,,,,,,,,9,9,150,9,1436,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250612,0,1,25.1,1,234,9,29.6,1,1357,9,27.1,1,27.4,1,4.5,1,18.4,1,24,1,0,9,4.5,1,,,8,1,80,1,1401,9,12.3,1,70,1,809,9,,,,,,,11.4,1,,,810,9,19,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250613,0,1,25.8,1,,,30.7,1,,,27.6,1,28.3,1,4.9,1,24.5,9,25.3,9,,,,,2.8,9,,,,,,,,,,,,,9,9,150,9,1018,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250613,0,1,25.7,1,447,9,31.1,1,1346,9,27.6,1,28.4,1,5.4,1,19.9,9,24.9,9,0,9,4.7,1,,,8.5,1,70,1,1208,9,13.9,1,50,1,1408,9,,,,,,,12.3,1,,,1410,9,6,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250615,0,1,25.4,1,,,30.9,1,,,27.7,1,28.2,1,5.5,1,23.5,9,24,9,,,,,2.8,9,,,,,,,,,,,,,10,9,110,9,1024,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250614,1.6,1,22.5,1,432,9,30,1,1016,9,26.2,1,26.3,1,7.5,1,16.1,1,21.5,1,0,9,3.6,1,,,9.1,1,90,1,1231,9,14.2,1,90,1,1225,9,,,,,,,13.6,1,,,1225,9,77,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250615,0.8,1,24.5,1,249,9,30.9,1,1149,9,26.7,1,27.7,1,6.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250614,1,1,25.2,1,,,29.8,1,,,27.5,1,27.5,1,4.6,1,23.5,9,24.5,9,,,,,3,9,,,,,,,,,,,,,10,9,150,9,1200,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250614,2.2,1,23.6,1,531,9,30.1,1,1141,9,25.6,1,26.9,1,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250615,1,1,24.8,1,202,9,30.9,1,1221,9,27.4,1,27.9,1,6.1,1,19.1,9,23.9,9,0,9,4.4,1,,,9,1,100,1,1248,9,13.1,1,120,1,1110,9,,,,,,,11.9,1,,,1110,9,49,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250616,0,1,25.7,1,,,30.4,1,,,27.8,1,28.1,1,4.7,1,24.2,9,25.1,9,,,,,2.7,9,,,,,,,,,,,,,9,9,60,9,1124,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250616,0.2,1,24.4,1,521,9,31.7,1,1248,9,27,1,28.1,1,7.3,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250616,0,1,24.8,1,238,9,31.1,1,1349,9,27.4,1,28,1,6.3,1,18.1,1,23.7,1,0,9,4.4,1,,,8.1,1,70,1,1202,9,12.8,1,100,1,937,9,,,,,,,11.5,1,,,1059,9,18,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250617,0,1,26.2,1,,,30.7,1,,,27.9,1,28.5,1,4.5,1,24.9,9,25.7,9,,,,,3.1,9,,,,,,,,,,,,,10,9,90,9,1006,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250617,0.2,1,25,1,119,9,31,1,1425,9,27.8,1,28,1,6,1,19.1,9,23.7,9,0,9,4.9,1,,,8.2,1,90,1,1051,9,13.7,1,100,1,1042,9,,,,,,,13,1,,,1042,9,39,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250617,1,1,24.9,1,841,9,30.7,1,1536,9,27.1,1,27.8,1,5.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250101,0.4,1,20.2,1,620,9,29.3,1,1252,9,24.6,1,24.8,1,9.1,1,16.5,9,19.1,9,0,9,2.3,1,,,5.6,1,60,1,1316,9,9,1,60,1,1145,9,,,,,,,8,1,,,1310,9,36,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250101,0.8,1,20.6,1,530,9,29.3,1,1422,9,24,1,25,1,8.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250102,0.6,1,22,1,548,9,28.8,1,1319,9,24.3,1,25.4,1,6.8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250102,0,1,21,1,649,9,28.7,1,1103,9,24.8,1,24.9,1,7.7,1,17.1,9,19.9,9,0,9,3.1,1,,,8.1,1,60,1,1250,9,12.5,1,50,1,1427,9,,,,,,,11.3,1,,,1246,9,12,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250103,0,1,20.3,1,633,9,30,1,1251,9,24.8,1,25.2,1,9.7,1,16.5,9,19.2,9,0,9,2.7,1,,,6.9,1,90,1,1017,9,11.2,1,130,1,1127,9,,,,,,,9.9,1,,,1110,9,2,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250103,0,1,22.6,1,216,9,30.4,1,1243,9,24.9,1,26.5,1,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250104,9.6,1,20.3,1,57,9,29.1,1,1406,9,24.4,1,24.7,1,8.8,1,16.4,9,19.2,9,0,9,2,1,,,6.5,1,140,1,1254,9,10.9,1,160,1,1233,9,,,,,,,10.1,1,,,1232,9,284,9
